timestamp,heart_rate,enhanced_speed,cadence,power,position_lat,position_long,distance,temperature,fractional_cadence,enhanced_altitude,enhanced_respiration_rate,accumulated_power,unknown_field_0,unknown_field_1,unknown_field_4,unknown_field_8,unknown_field_90,unknown_field_134,unknown_field_137,unknown_field_138,unknown_field_144
Timestamp(2025-03-11T16:29:20+01:00),127,5.1410,0,0,551352994,174618213,11815.7400,SInt8(13),0.0000,855.6000,26.8800,644499,,,,,SInt8(-5),100,85,85,127
Timestamp(2025-03-11T16:29:21+01:00),126,4.1990,0,0,551353024,174617278,11822.4000,SInt8(13),0.0000,853.8000,26.8800,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:29:22+01:00),126,3.3500,0,0,551353087,174616536,11827.7100,SInt8(13),0.0000,853.0000,26.8800,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:29:23+01:00),126,2.7250,0,0,551353075,174615941,11831.9500,SInt8(13),0.0000,851.2000,26.8800,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:29:24+01:00),126,2.4540,8,0,551352827,174615491,11835.7400,SInt8(13),0.0000,850.4000,27.7600,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:29:25+01:00),124,2.7060,8,0,551352471,174615189,11839.7300,SInt8(13),0.0000,849.4000,27.7600,644499,,,,,SInt8(-5),100,85,85,124
Timestamp(2025-03-11T16:29:26+01:00),124,2.9110,0,0,551352138,174614950,11843.0900,SInt8(13),0.0000,848.4000,27.7600,644499,,,,,SInt8(-5),100,85,85,124
Timestamp(2025-03-11T16:29:27+01:00),123,2.7710,0,0,551351856,174614664,11846.4500,SInt8(13),0.0000,847.6000,27.7600,644499,,,,,SInt8(-5),100,85,85,123
Timestamp(2025-03-11T16:29:28+01:00),122,2.3790,0,0,551351620,174614354,11849.3500,SInt8(13),0.0000,847.0000,27.9600,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:29:29+01:00),121,2.5100,0,0,551351303,174614104,11852.5900,SInt8(13),0.0000,846.2000,27.9600,644499,,,,,SInt8(-5),100,85,85,121
Timestamp(2025-03-11T16:29:30+01:00),121,2.7250,0,0,551350975,174613860,11855.4400,SInt8(13),0.0000,845.6000,27.9600,644499,,,,,SInt8(-5),100,85,85,121
Timestamp(2025-03-11T16:29:31+01:00),120,2.9020,0,0,551350633,174613439,11859.9700,SInt8(13),0.0000,845.0000,27.9600,644499,,,,,SInt8(-5),100,85,85,120
Timestamp(2025-03-11T16:29:32+01:00),119,2.8740,0,0,551350323,174613069,11864.0100,SInt8(13),0.0000,844.4000,27.9600,644499,,,,,SInt8(-5),100,85,85,119
Timestamp(2025-03-11T16:29:33+01:00),118,3.0880,0,0,551350025,174612646,11867.9700,SInt8(13),0.0000,844.0000,27.9600,644499,,,,,SInt8(-5),100,85,85,118
Timestamp(2025-03-11T16:29:34+01:00),117,3.3030,0,0,551349762,174612117,11872.0500,SInt8(13),0.0000,843.6000,28.0900,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:29:35+01:00),117,3.8630,0,0,551349464,174611506,11876.7700,SInt8(13),0.0000,843.2000,28.0900,644499,,,,,SInt8(-5),,85,85,117
Timestamp(2025-03-11T16:29:36+01:00),117,4.1800,0,0,551349134,174610924,11881.3600,SInt8(13),0.0000,843.0000,28.0900,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:29:37+01:00),117,4.4510,0,0,551348723,174610374,11886.0100,SInt8(13),0.0000,842.4000,28.0900,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:29:38+01:00),118,4.2830,0,0,551348277,174609843,11891.4600,SInt8(13),0.0000,842.0000,28.0900,644499,,,,,SInt8(-5),100,85,85,118
Timestamp(2025-03-11T16:29:39+01:00),117,4.0680,0,0,551347866,174609250,11896.7600,SInt8(13),0.0000,841.6000,27.7800,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:29:40+01:00),118,3.8540,0,0,551347498,174608612,11901.9900,SInt8(13),0.0000,841.4000,27.7800,644499,,,,,SInt8(-5),100,85,85,118
Timestamp(2025-03-11T16:29:41+01:00),117,3.4150,0,0,551347187,174607941,11907.3600,SInt8(13),0.0000,841.0000,27.7800,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:29:42+01:00),116,3.4340,0,0,551346979,174607237,11912.5000,SInt8(13),0.0000,841.0000,27.7800,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:29:43+01:00),115,3.2560,0,0,551346853,174606572,11917.4700,SInt8(13),0.0000,840.8000,27.7800,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:29:44+01:00),114,3.1820,0,0,551346716,174605944,11921.6900,SInt8(13),0.0000,840.6000,29.1500,644499,,,,,SInt8(-5),100,85,85,114
Timestamp(2025-03-11T16:29:45+01:00),113,3.1910,0,0,551346627,174605297,11925.8600,SInt8(13),0.0000,840.4000,29.1500,644499,,,,,SInt8(-5),100,85,85,113
Timestamp(2025-03-11T16:29:46+01:00),112,2.7430,0,0,551346563,174604719,11929.8500,SInt8(13),0.0000,840.2000,29.1500,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:29:47+01:00),112,2.8180,0,0,551346542,174604127,11933.7300,SInt8(13),0.0000,840.0000,29.1500,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:29:48+01:00),112,3.0790,0,0,551346489,174603529,11937.9200,SInt8(13),0.0000,840.0000,29.1500,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:29:49+01:00),112,3.2470,0,0,551346364,174602940,11942.0300,SInt8(13),0.0000,839.8000,28.4900,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:29:50+01:00),111,3.6020,0,0,551346211,174602313,11946.6400,SInt8(13),0.0000,839.8000,28.4900,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:29:51+01:00),109,4.3110,0,0,551346054,174601574,11951.3500,SInt8(13),0.0000,839.6000,28.4900,644499,,,,,SInt8(-5),100,85,85,109
Timestamp(2025-03-11T16:29:52+01:00),110,5.4120,0,0,551345894,174600580,11957.1800,SInt8(13),0.0000,839.6000,28.4900,644499,,,,,SInt8(-5),100,85,85,110
Timestamp(2025-03-11T16:29:53+01:00),111,6.3540,0,0,551345646,174599503,11963.8900,SInt8(13),0.0000,839.2000,29.2300,644499,,,,,SInt8(-5),,85,85,111
Timestamp(2025-03-11T16:29:54+01:00),111,6.6530,0,0,551345390,174598362,11971.3500,SInt8(13),0.0000,838.4000,29.2300,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:29:55+01:00),111,6.4940,0,0,551345038,174597292,11979.3300,SInt8(13),0.0000,837.2000,29.2300,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:29:56+01:00),111,6.1960,0,0,551344559,174596421,11986.8900,SInt8(13),0.0000,836.4000,29.2300,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:29:57+01:00),111,5.7200,0,0,551343982,174595780,11994.3600,SInt8(13),0.0000,835.2000,29.2300,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:29:58+01:00),112,5.7660,0,0,551343398,174595181,12001.0400,SInt8(13),0.0000,834.2000,26.9600,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:29:59+01:00),111,5.7290,17,0,551342873,174594459,12007.7700,SInt8(13),0.0000,833.2000,26.9600,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:30:00+01:00),111,5.6730,17,0,551342212,174594021,12014.4200,SInt8(13),0.0000,831.4000,26.9600,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:30:01+01:00),110,5.9530,34,0,551341455,174593851,12020.6900,SInt8(13),0.0000,830.4000,26.9600,644499,,,,,SInt8(-5),100,85,85,110
Timestamp(2025-03-11T16:30:02+01:00),111,5.6730,34,0,551340777,174593569,12027.2200,SInt8(13),0.0000,829.2000,26.9600,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:30:03+01:00),112,4.7960,34,0,551340190,174593470,12033.0100,SInt8(13),0.0000,828.0000,26.9600,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:30:04+01:00),114,4.1710,0,0,551339713,174593111,12038.4500,SInt8(13),0.0000,826.6000,25.8500,644499,,,,,SInt8(-5),100,85,85,114
Timestamp(2025-03-11T16:30:05+01:00),115,4.0590,0,0,551339240,174592698,12043.6800,SInt8(13),0.0000,825.0000,25.8500,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:30:06+01:00),116,3.7420,13,0,551338812,174592546,12048.4800,SInt8(13),0.0000,823.2000,25.8500,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:30:07+01:00),117,3.9280,13,0,551338337,174592369,12052.9600,SInt8(13),0.0000,821.8000,25.8500,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:30:08+01:00),118,5.3460,13,0,551337645,174592234,12058.6700,SInt8(13),0.0000,820.2000,25.8500,644499,,,,,SInt8(-5),100,85,85,118
Timestamp(2025-03-11T16:30:09+01:00),119,6.6060,0,0,551336866,174592025,12065.0300,SInt8(13),0.0000,818.6000,25.1100,644499,,,,,SInt8(-5),,85,85,119
Timestamp(2025-03-11T16:30:10+01:00),120,7.0730,7,0,551336055,174591542,12072.5000,SInt8(13),0.0000,817.0000,25.1100,644499,,,,,SInt8(-5),100,85,85,120
Timestamp(2025-03-11T16:30:11+01:00),120,7.5020,7,0,551335137,174591093,12081.3400,SInt8(13),0.0000,815.8000,25.1100,644499,,,,,SInt8(-5),100,85,85,120
Timestamp(2025-03-11T16:30:12+01:00),121,7.6330,7,0,551334273,174590509,12090.5400,SInt8(13),0.0000,814.4000,25.1100,644499,,,,,SInt8(-5),100,85,85,121
Timestamp(2025-03-11T16:30:13+01:00),122,7.1470,19,0,551333637,174589558,12099.3100,SInt8(13),0.0000,812.8000,25.1100,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:30:14+01:00),123,7.1010,61,0,551332938,174588737,12107.5100,SInt8(12),0.0000,811.0000,24.6100,644499,,,,,SInt8(-5),100,85,85,123
Timestamp(2025-03-11T16:30:15+01:00),124,5.9720,61,0,551332209,174588364,12114.4600,SInt8(13),0.0000,810.0000,24.6100,644499,,,,,SInt8(-5),100,85,85,124
Timestamp(2025-03-11T16:30:16+01:00),125,6.0180,61,0,551331393,174588206,12121.6200,SInt8(12),0.0000,808.6000,24.6100,644499,,,,,SInt8(-5),100,85,85,125
Timestamp(2025-03-11T16:30:17+01:00),126,5.6260,0,0,551330685,174588124,12128.2300,SInt8(12),0.0000,807.6000,24.6100,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:30:18+01:00),126,5.3560,0,0,551330030,174587903,12134.5900,SInt8(12),0.0000,806.6000,24.6100,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:30:19+01:00),126,5.2530,0,0,551329443,174587433,12140.9100,SInt8(12),0.0000,805.6000,25.0700,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:30:20+01:00),126,5.1600,0,0,551328962,174586776,12146.9000,SInt8(13),0.0000,804.0000,25.0700,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:30:21+01:00),126,3.9940,0,0,551328622,174586185,12152.1500,SInt8(13),0.0000,802.4000,25.0700,644499,,,,,SInt8(-5),100,85,85,126
Timestamp(2025-03-11T16:30:22+01:00),123,3.5920,0,0,551328268,174585664,12157.1100,SInt8(13),0.0000,801.2000,25.0700,644499,,,,,SInt8(-5),100,85,85,123
Timestamp(2025-03-11T16:30:23+01:00),123,2.8460,0,0,551327942,174585348,12160.5600,SInt8(13),0.0000,800.6000,26.9500,644499,,,,,SInt8(-5),100,85,85,123
Timestamp(2025-03-11T16:30:24+01:00),124,2.5290,0,0,551327587,174585107,12163.9100,SInt8(13),0.0000,798.8000,26.9500,644499,,,,,SInt8(-5),100,85,85,124
Timestamp(2025-03-11T16:30:25+01:00),127,3.0790,5,0,551327140,174584803,12167.8400,SInt8(13),0.0000,798.0000,26.9500,644499,,,,,SInt8(-5),100,85,85,127
Timestamp(2025-03-11T16:30:26+01:00),128,4.6840,5,0,551326498,174584424,12173.3500,SInt8(13),0.0000,797.4000,26.9500,644499,,,,,SInt8(-5),100,85,85,128
Timestamp(2025-03-11T16:30:27+01:00),129,5.4490,5,0,551325785,174584057,12180.3200,SInt8(13),0.0000,796.6000,26.9500,644499,,,,,SInt8(-5),,85,85,129
Timestamp(2025-03-11T16:30:28+01:00),130,5.1880,0,0,551325289,174583323,12187.4700,SInt8(13),0.0000,795.6000,28.5900,644499,,,,,SInt8(-5),100,85,85,130
Timestamp(2025-03-11T16:30:29+01:00),131,4.0870,0,0,551325075,174582478,12193.7800,SInt8(13),0.0000,794.2000,28.5900,644499,,,,,SInt8(-5),100,85,85,131
Timestamp(2025-03-11T16:30:30+01:00),132,3.0600,0,0,551325186,174581723,12198.9800,SInt8(13),0.0000,792.6000,28.5900,644499,,,,,SInt8(-5),100,85,85,132
Timestamp(2025-03-11T16:30:31+01:00),131,3.5460,0,0,551325231,174580937,12204.1800,SInt8(13),0.0000,791.6000,28.5900,644499,,,,,SInt8(-5),100,85,85,131
Timestamp(2025-03-11T16:30:32+01:00),132,4.6470,0,0,551325150,174580047,12209.8100,SInt8(13),0.0000,791.0000,28.5900,644499,,,,,SInt8(-5),100,85,85,132
Timestamp(2025-03-11T16:30:33+01:00),132,5.4680,0,0,551325056,174579040,12216.1300,SInt8(13),0.0000,790.2000,28.9000,644499,,,,,SInt8(-5),100,85,85,132
Timestamp(2025-03-11T16:30:34+01:00),133,5.8970,0,0,551324894,174578054,12222.5700,SInt8(12),0.0000,789.6000,28.9000,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:35+01:00),133,5.0760,0,0,551324684,174577242,12229.2600,SInt8(13),0.0000,788.4000,28.9000,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:36+01:00),133,4.5530,0,0,551324356,174576567,12234.8500,SInt8(12),0.0000,786.6000,28.9000,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:37+01:00),133,4.7590,0,0,551323911,174575930,12240.4100,SInt8(12),0.0000,785.2000,28.9000,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:38+01:00),133,4.2550,0,0,551323692,174575116,12245.9300,SInt8(12),0.0000,784.6000,28.9000,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:39+01:00),133,4.8800,0,0,551323534,174574098,12251.9900,SInt8(13),0.0000,782.8000,28.7200,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:40+01:00),133,6.0650,0,0,551323267,174572982,12259.1000,SInt8(12),0.0000,781.4000,28.7200,644499,,,,,SInt8(-5),100,85,85,133
Timestamp(2025-03-11T16:30:41+01:00),134,6.5030,0,0,551323006,174571780,12267.3100,SInt8(12),0.0000,780.0000,28.7200,644499,,,,,SInt8(-5),100,85,85,134
Timestamp(2025-03-11T16:30:42+01:00),135,6.4010,0,0,551322860,174570619,12275.2100,SInt8(12),0.0000,778.2000,28.7200,644499,,,,,SInt8(-5),100,85,85,135
Timestamp(2025-03-11T16:30:43+01:00),135,5.7010,0,0,551322647,174569658,12282.5500,SInt8(13),0.0000,776.4000,30.1700,644499,,,,,SInt8(-5),100,85,85,135
Timestamp(2025-03-11T16:30:44+01:00),136,4.4790,7,0,551322400,174568931,12288.2400,SInt8(12),0.0000,774.6000,30.1700,644499,,,,,SInt8(-5),,85,85,136
Timestamp(2025-03-11T16:30:45+01:00),136,4.6280,7,0,551322047,174568211,12294.0400,SInt8(12),0.0000,772.4000,30.1700,644499,,,,,SInt8(-5),100,85,85,136
Timestamp(2025-03-11T16:30:46+01:00),137,4.1060,7,0,551321749,174567666,12298.7700,SInt8(13),0.0000,771.2000,30.1700,644499,,,,,SInt8(-5),100,85,85,137
Timestamp(2025-03-11T16:30:47+01:00),137,2.8090,0,0,551321582,174567329,12301.4800,SInt8(12),0.0000,768.4000,30.1700,644499,,,,,SInt8(-5),100,85,85,137
Timestamp(2025-03-11T16:30:48+01:00),137,1.8380,0,0,551321482,174566996,12303.7900,SInt8(12),0.0000,767.4000,30.1700,644499,,,,,SInt8(-5),100,85,85,137
Timestamp(2025-03-11T16:30:49+01:00),137,1.6800,0,0,551321394,174566628,12305.5200,SInt8(12),0.0000,765.4000,30.7400,644499,,,,,SInt8(-5),100,85,85,137
Timestamp(2025-03-11T16:30:50+01:00),137,1.9500,0,0,551321255,174566176,12308.8000,SInt8(12),0.0000,764.2000,30.7400,644499,,,,,SInt8(-5),100,85,85,137
Timestamp(2025-03-11T16:30:51+01:00),136,2.0430,0,0,551321159,174565741,12311.9400,SInt8(12),0.0000,763.4000,30.7400,644499,,,,,SInt8(-5),100,85,85,136
Timestamp(2025-03-11T16:30:52+01:00),135,2.0060,0,0,551321074,174565322,12314.9700,SInt8(12),0.0000,762.2000,30.7400,644499,,,,,SInt8(-5),100,85,85,135
Timestamp(2025-03-11T16:30:53+01:00),134,2.3700,0,0,551320923,174564876,12318.6100,SInt8(12),0.0000,761.4000,30.7400,644499,,,,,SInt8(-5),100,85,85,134
Timestamp(2025-03-11T16:30:54+01:00),134,2.6410,0,0,551320709,174564456,12321.4700,SInt8(12),0.0000,760.4000,31.5200,644499,,,,,SInt8(-5),100,85,85,134
Timestamp(2025-03-11T16:30:55+01:00),131,2.8550,0,0,551320585,174563892,12325.1500,SInt8(12),0.0000,759.6000,31.5200,644499,,,,,SInt8(-5),100,85,85,131
Timestamp(2025-03-11T16:30:56+01:00),130,2.9580,0,0,551320545,174563309,12328.7700,SInt8(12),0.0000,759.0000,31.5200,644499,,,,,SInt8(-5),100,85,85,130
Timestamp(2025-03-11T16:30:57+01:00),127,3.5550,0,0,551320346,174562650,12333.2900,SInt8(12),0.0000,757.8000,31.5200,644499,,,,,SInt8(-5),100,85,85,127
Timestamp(2025-03-11T16:30:58+01:00),125,4.2450,0,0,551320103,174561901,12337.8800,SInt8(12),0.0000,757.2000,31.5200,644499,,,,,SInt8(-5),100,85,85,125
Timestamp(2025-03-11T16:30:59+01:00),123,5.1510,0,0,551319878,174560938,12344.5400,SInt8(12),0.0000,756.4000,30.4600,644499,,,,,SInt8(-5),100,85,85,123
Timestamp(2025-03-11T16:31:00+01:00),122,5.1040,0,0,551319739,174560006,12350.6200,SInt8(12),0.0000,755.8000,30.4600,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:31:01+01:00),122,6.1860,0,0,551319597,174558835,12357.9300,SInt8(12),0.0000,754.0000,30.4600,644499,,,,,SInt8(-5),,85,85,122
Timestamp(2025-03-11T16:31:02+01:00),122,6.2610,0,0,551319530,174557714,12364.9100,SInt8(12),0.0000,753.2000,30.4600,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:31:03+01:00),122,6.1210,0,0,551319208,174556804,12371.0700,SInt8(12),0.0000,752.2000,30.4600,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:31:04+01:00),122,5.7660,0,0,551318825,174555989,12377.8000,SInt8(12),0.0000,751.0000,29.7500,644499,,,,,SInt8(-5),100,85,85,122
Timestamp(2025-03-11T16:31:05+01:00),121,5.5330,0,0,551318376,174555353,12383.9400,SInt8(12),0.0000,749.4000,29.7500,644499,,,,,SInt8(-5),100,85,85,121
Timestamp(2025-03-11T16:31:06+01:00),120,3.3590,0,0,551318031,174555287,12387.1100,SInt8(12),0.0000,747.6000,29.7500,644499,,,,,SInt8(-5),100,85,85,120
Timestamp(2025-03-11T16:31:07+01:00),117,2.3330,0,0,551317757,174555517,12389.8500,SInt8(12),0.0000,746.6000,29.7500,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:31:08+01:00),116,2.7900,0,0,551317520,174555892,12392.4500,SInt8(12),0.0000,745.2000,29.7500,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:09+01:00),115,2.5570,0,0,551317301,174556098,12394.6600,SInt8(12),0.0000,744.2000,27.7100,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:31:10+01:00),115,2.4540,0,0,551317032,174556041,12397.1100,SInt8(12),0.0000,743.2000,27.7100,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:31:11+01:00),116,2.5570,0,0,551316773,174555661,12399.8900,SInt8(12),0.0000,742.4000,27.7100,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:12+01:00),117,2.5290,0,0,551316489,174555338,12403.0600,SInt8(12),0.0000,741.4000,27.7100,644499,,,,,SInt8(-5),100,85,85,117
Timestamp(2025-03-11T16:31:13+01:00),116,2.1090,0,0,551316180,174555230,12406.0400,SInt8(12),0.0000,740.6000,28.3100,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:14+01:00),116,2.0710,2,0,551315858,174555293,12408.6900,SInt8(12),0.0000,739.4000,28.3100,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:15+01:00),115,2.3510,2,0,551315533,174555455,12411.5300,SInt8(12),0.0000,738.6000,28.3100,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:31:16+01:00),113,3.2840,2,0,551315191,174555847,12415.1400,SInt8(12),0.0000,738.0000,28.3100,644499,,,,,SInt8(-5),100,85,85,113
Timestamp(2025-03-11T16:31:17+01:00),111,4.1800,0,0,551314935,174556440,12419.4400,SInt8(12),0.0000,737.4000,28.3100,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:31:18+01:00),112,5.0670,0,0,551314834,174557202,12424.6700,SInt8(12),0.0000,736.4000,28.3100,644499,,,,,SInt8(-5),,85,85,112
Timestamp(2025-03-11T16:31:19+01:00),113,5.5330,0,0,551314982,174558045,12430.3500,SInt8(12),0.0000,736.0000,27.5400,644499,,,,,SInt8(-5),100,85,85,113
Timestamp(2025-03-11T16:31:20+01:00),115,5.8970,0,0,551315146,174558943,12436.3400,SInt8(12),0.0000,735.2000,27.5400,644499,,,,,SInt8(-5),,85,85,115
Timestamp(2025-03-11T16:31:21+01:00),116,6.4290,0,0,551315126,174559982,12442.8200,SInt8(12),0.0000,734.4000,27.5400,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:22+01:00),116,6.5690,0,0,551315119,174561019,12449.6500,SInt8(12),0.0000,734.0000,27.5400,644499,,,,,SInt8(-5),100,85,85,116
Timestamp(2025-03-11T16:31:23+01:00),115,6.4380,0,0,551315116,174562075,12456.4500,SInt8(12),0.0000,733.4000,27.5400,644499,,,,,SInt8(-5),100,85,85,115
Timestamp(2025-03-11T16:31:24+01:00),114,6.4760,0,0,551314965,174563158,12463.4000,SInt8(12),0.0000,732.2000,28.9900,644499,,,,,SInt8(-5),100,85,85,114
Timestamp(2025-03-11T16:31:25+01:00),113,6.9140,0,0,551314595,174564220,12470.4400,SInt8(12),0.0000,731.4000,28.9900,644499,,,,,SInt8(-5),100,85,85,113
Timestamp(2025-03-11T16:31:26+01:00),112,7.8000,0,0,551314098,174565323,12478.0300,SInt8(12),0.0000,730.6000,28.9900,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:31:27+01:00),112,8.4260,0,0,551313515,174566425,12486.5300,SInt8(12),0.0000,729.8000,28.9900,644499,,,,,SInt8(-5),100,85,85,112
Timestamp(2025-03-11T16:31:28+01:00),111,8.7430,0,0,551312945,174567560,12495.5300,SInt8(12),0.0000,729.0000,28.9900,644499,,,,,SInt8(-5),100,85,85,111
Timestamp(2025-03-11T16:31:29+01:00),109,8.7060,0,0,551312467,174568763,12504.1800,SInt8(12),0.0000,728.4000,29.5600,644499,,,,,SInt8(-5),100,85,85,109
Timestamp(2025-03-11T16:31:30+01:00),109,8.4910,0,0,551311940,174569906,12512.9600,SInt8(12),0.0000,727.6000,29.5600,644499,,,,,SInt8(-5),100,85,85,109
Timestamp(2025-03-11T16:31:31+01:00),108,8.5100,0,0,551311265,174570909,12521.7900,SInt8(12),0.0000,726.8000,29.5600,644499,,,,,SInt8(-5),100,85,85,108
Timestamp(2025-03-11T16:31:32+01:00),108,8.1550,2,0,551310646,174571784,12530.2500,SInt8(12),0.0000,725.8000,29.5600,644499,,,,,SInt8(-5),100,85,85,108
Timestamp(2025-03-11T16:31:33+01:00),107,6.8210,2,0,551310232,174572543,12537.1300,SInt8(12),0.0000,725.2000,29.5600,644499,,,,,SInt8(-5),100,85,85,107
Timestamp(2025-03-11T16:31:34+01:00),106,5.9440,2,0,551310049,174573423,12543.5000,SInt8(12),0.0000,724.4000,30.3400,644499,,,,,SInt8(-5),100,85,85,106
Timestamp(2025-03-11T16:31:35+01:00),105,5.3840,0,0,551310168,174574298,12549.4000,SInt8(12),0.0000,723.8000,30.3400,644499,,,,,SInt8(-5),,85,85,105
Timestamp(2025-03-11T16:31:36+01:00),105,5.3740,0,0,551310592,174575123,12555.5800,SInt8(12),0.0000,723.0000,30.3400,644499,,,,,SInt8(-5),,85,85,105
Timestamp(2025-03-11T16:31:37+01:00),105,5.3090,0,0,551311168,174575807,12562.4300,SInt8(12),0.0000,722.6000,30.3400,644499,,,,,SInt8(-5),100,85,85,105
Timestamp(2025-03-11T16:31:38+01:00),104,4.6650,0,0,551311636,174576445,12568.5800,SInt8(12),0.0000,722.2000,28.4900,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:39+01:00),104,3.8820,0,0,551311948,174577125,12573.7300,SInt8(12),0.0000,721.4000,28.4900,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:40+01:00),104,3.6020,0,0,551312151,174577873,12578.7800,SInt8(12),0.0000,721.0000,28.4900,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:41+01:00),104,3.8630,0,0,551312279,174578693,12583.7900,SInt8(12),0.0000,720.4000,28.4900,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:42+01:00),103,3.4990,0,0,551312273,174579389,12588.6300,SInt8(12),0.0000,719.8000,28.4900,644499,,,,,SInt8(-5),100,85,85,103
Timestamp(2025-03-11T16:31:43+01:00),103,2.5010,0,0,551312200,174579819,12592.4000,SInt8(12),0.0000,719.6000,28.4900,644499,,,,,SInt8(-5),100,85,85,103
Timestamp(2025-03-11T16:31:44+01:00),104,1.9410,0,0,551312069,174580095,12595.1100,SInt8(12),0.0000,719.4000,27.6500,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:45+01:00),106,1.5960,0,0,551312044,174580368,12597.4900,SInt8(12),0.0000,719.2000,27.6500,644499,,,,,SInt8(-5),100,85,85,106
Timestamp(2025-03-11T16:31:46+01:00),106,1.5680,0,0,551312073,174580640,12599.5100,SInt8(12),0.0000,718.6000,27.6500,644499,,,,,SInt8(-5),100,85,85,106
Timestamp(2025-03-11T16:31:47+01:00),104,1.8290,0,0,551312132,174580964,12601.3500,SInt8(12),0.0000,717.8000,27.6500,644499,,,,,SInt8(-5),100,85,85,104
Timestamp(2025-03-11T16:31:48+01:00),103,1.9410,0,0,551312112,174581338,12603.4500,SInt8(12),0.0000,717.2000,27.6500,644499,,,,,SInt8(-5),100,85,85,103
